Source,Destination,Weight
C0015230,C0012833,13.0
C0015230,C0026821,2.0
C0015230,C0455270,3.0
C0015230,C0557875,10.0
C0015230,C0015672,24.0
C0015230,C1291077,4.0
C0015230,C0231528,8.0
C0015230,C0010200,6.0
C0015230,C0235309,4.0
C0015230,C0007939,1.0
C0015230,C0392171,6.0
C0015230,C1260880,3.0
C0015230,C0231218,19.0
C0015230,C0863105,1.0
C0015230,C0497481,2.0
C0015230,C0018834,1.0
C0015230,C0278139,1.0
C0015230,C1321587,1.0
C0015230,C0024902,1.0
C0015230,C0438716,1.0
C0015230,C0268988,1.0
C0015230,C0008031,3.0
C0015230,C0600142,1.0
C0015230,C0795691,1.0
C0015230,C0013404,6.0
C0015230,C0234238,6.0
C0015230,C0027769,3.0
C0015230,C0042963,3.0
C0015230,C0392674,6.0
C0015230,C0020175,1.0
C0015230,C0221512,5.0
C0015230,C1579931,3.0
C0015230,C0917801,2.0
C0015230,C0521632,3.0
C0015230,C0039070,2.0
C0015230,C0302539,1.0
C0015230,C0016204,1.0
C0015230,C0016382,2.0
C0015230,C0151908,4.0
C0015230,C2242996,11.0
C0015230,C0577573,1.0
C0015230,C0023380,1.0
C0015230,C0013395,2.0
C0015230,C0232861,1.0
C0015230,C0577100,1.0
C0015230,C0278145,2.0
C0015230,C2129214,6.0
C0015230,C0040822,6.0
C0015230,C3257803,1.0
C0015230,C0751372,1.0
C0015230,C0151315,1.0
C0015230,C0232292,3.0
C0015230,C0085593,5.0
C0015230,C0037088,2.0
C0015230,C0014724,1.0
C0015230,C0003862,17.0
C0015230,C0741585,5.0
C0015230,C0036572,4.0
C0015230,C0042256,1.0
C0015230,C0700184,1.0
C0015230,C0030794,1.0
C0015230,C0849852,3.0
C0015230,C0857057,2.0
C0015230,C0004604,3.0
C0015230,C0042571,1.0
C0015230,C0281856,1.0
C0015230,C0857027,3.0
C0015230,C0522067,1.0
C0015230,C0278144,1.0
C0015230,C0221170,2.0
C0015230,C0558489,1.0
C0015230,C0013428,1.0
C0015230,C0152447,1.0
C0015230,C0235239,1.0
C0015230,C0220870,2.0
C0015230,C0278141,1.0
C0015230,C0240211,3.0
C0015230,C0007859,3.0
C0015230,C0232431,1.0
C0015230,C0234230,1.0
C0015230,C0423736,1.0
C0015230,C0028643,5.0
C0015230,C1517205,3.0
C0015230,C0848290,1.0
C0015230,C0239783,1.0
C0015230,C0235710,1.0
C0015230,C0028081,2.0
C0015230,C0231749,2.0
C0015230,C0427008,2.0
C0015230,C0425481,1.0
C0015230,C0424489,1.0
C0015230,C0312422,1.0
C0015230,C0849959,1.0
C0015230,C0425449,1.0
C0015230,C0028084,1.0
C0015230,C0859371,1.0
C0015230,C2220048,1.0
C0015230,C0848332,3.0
C0015230,C0086132,1.0
C0015230,C0087169,1.0
C0015230,C0221232,4.0
C0015230,C0085631,3.0
C0015230,C0877716,2.0
C0015230,C0751295,1.0
C0015230,C0036396,1.0
C0015230,C0023218,1.0
C0015230,C0023222,1.0
C0015230,C0151825,1.0
C0015230,C0015644,1.0
C0015230,C0574002,1.0
C0015230,C0344232,2.0
C0015230,C0027796,1.0
C0015230,C1704276,1.0
C0015230,C0240382,1.0
C0015230,C2169806,1.0
C0015230,C0235004,1.0
C0015230,C0849759,1.0
C0015230,C0542476,2.0
C0015230,C0043144,1.0
C0015230,C0085636,2.0
C0015230,C0239266,1.0
C0015230,C0033775,1.0
C0015230,C0019079,2.0
C0015230,C0239836,1.0
C0015230,C0278146,1.0
C0015230,C0439814,1.0
C0015230,C0239589,1.0
C0015230,C0858709,1.0
C0015230,C0235267,1.0
C0015230,C0578687,1.0
C0015230,C0423571,1.0
C0015230,C0013456,1.0
C0015230,C0850149,6.0
C0015230,C0085602,1.0
C0015230,C0240941,1.0
C0015230,C0235234,1.0
C0015230,C2364135,1.0
C0015230,C0032781,1.0
C0015230,C0877495,1.0
C0015230,C0019825,1.0
C0015230,C0151827,1.0
C0015230,C0018520,1.0
C0015230,C0948786,1.0
C0015230,C0751725,1.0
C0015230,C3257980,1.0
C0015230,C1282310,1.0
C0015230,C0946092,1.0
C0015230,C0005904,1.0
C0015230,C0233844,1.0
C0015230,C0241374,2.0
C0015230,C0149651,4.0
C0015230,C0030552,1.0
C0015230,C0236083,1.0
C0015230,C0564822,1.0
C0015230,C0743229,1.0
C0015230,C0017672,1.0
C0015230,C0240564,1.0
C0015230,C0520963,1.0
C0015230,C0277961,1.0
C0015230,C0850758,1.0
C0015230,C0406671,1.0
C0015230,C0549386,1.0
C0015230,C0848720,1.0
C0015230,C0847550,1.0
C0015230,C1096596,1.0
C0015230,C2029681,1.0
C0015230,C2220244,1.0
C0015230,C0241042,1.0
C0015230,C0744648,1.0
C0015230,C0423575,1.0
C0015230,C0751186,1.0
C0015230,C0587056,1.0
C0030193,C0033774,123.0
C0030193,C0231617,24.0
C0030193,C1442877,5.0
C0030193,C0085624,98.0
C0030193,C0677500,17.0
C0030193,C0000737,32.0
C0030193,C0027497,100.0
C0030193,C1446787,27.0
C0030193,C2957106,9.0
C0030193,C0497406,22.0
C0030193,C0596601,31.0
C0030193,C0242429,20.0
C0030193,C0024031,22.0
C0030193,C0234233,114.0
C0030193,C0683369,44.0
C0030193,C0012833,53.0
C0030193,C0026821,61.0
C0030193,C0877113,2.0
C0030193,C0455270,46.0
C0030193,C0557875,91.0
C0030193,C0015672,73.0
C0030193,C1291077,40.0
C0030193,C0231528,39.0
C0030193,C0010200,35.0
C0030193,C0849850,2.0
C0030193,C1443924,1.0
C0030193,C0235309,9.0
C0030193,C0344375,4.0
C0030193,C0392171,11.0
C0030193,C1260880,4.0
C0030193,C0231218,146.0
C0030193,C1321898,12.0
C0030193,C0858708,1.0
C0030193,C0863105,3.0
C0030193,C0039591,17.0
C0030193,C0497481,10.0
C0030193,C0018834,31.0
C0030193,C0278139,5.0
C0030193,C1321587,10.0
C0030193,C0024902,9.0
C0030193,C0438716,7.0
C0030193,C0268988,1.0
C0030193,C0008031,37.0
C0030193,C0600142,10.0
C0030193,C0037763,29.0
C0030193,C0795691,11.0
C0030193,C0037011,9.0
C0030193,C0541828,3.0
C0030193,C0236082,10.0
C0030193,C0013404,31.0
C0030193,C0234238,86.0
C0030193,C0563277,3.0
C0030193,C0232495,8.0
C0030193,C0027769,25.0
C0030193,C0042963,44.0
C0030193,C0741426,2.0
C0030193,C1579838,4.0
C0030193,C0392674,34.0
C0030193,C0020175,11.0
C0030193,C0221512,46.0
C0030193,C1579931,15.0
C0030193,C0917801,12.0
C0030193,C0521632,2.0
C0030193,C0235108,12.0
C0030193,C0392678,2.0
C0030193,C0039070,25.0
C0030193,C0302539,9.0
C0030193,C0016204,13.0
C0030193,C0016382,9.0
C0030193,C0748706,24.0
C0030193,C0278107,3.0
C0030193,C0151908,9.0
C0030193,C2242996,72.0
C0030193,C0577573,11.0
C0030193,C0023380,12.0
C0030193,C0312414,9.0
C0030193,C0013395,4.0
C0030193,C0232861,4.0
C0030193,C0278007,1.0
C0030193,C0278145,21.0
C0030193,C2129214,6.0
C0030193,C0040822,33.0
C0030193,C3257803,2.0
C0030193,C0751372,33.0
C0030193,C0231217,2.0
C0030193,C0518214,15.0
C0030193,C0151315,5.0
C0030193,C0232292,9.0
C0030193,C0238637,2.0
C0030193,C0085593,18.0
C0030193,C0037088,34.0
C0030193,C0744318,2.0
C0030193,C0231807,1.0
C0030193,C0558921,1.0
C0030193,C0014724,20.0
C0030193,C0003862,50.0
C0030193,C0741585,13.0
C0030193,C0036572,38.0
C0030193,C0042256,2.0
C0030193,C0238741,4.0
C0030193,C0030794,10.0
C0030193,C0745411,1.0
C0030193,C0850045,3.0
C0030193,C0920154,2.0
C0030193,C0019209,3.0
C0030193,C0240812,1.0
C0030193,C0027424,5.0
C0030193,C0849852,4.0
C0030193,C0152149,2.0
C0030193,C0857057,1.0
C0030193,C1718341,1.0
C0030193,C0004604,71.0
C0030193,C0042571,7.0
C0030193,C0549299,3.0
C0030193,C0281856,7.0
C0030193,C0857027,6.0
C0030193,C0522067,2.0
C0030193,C0847554,3.0
C0030193,C0278144,12.0
C0030193,C0034886,3.0
C0030193,C1274925,1.0
C0030193,C0235129,7.0
C0030193,C0812426,4.0
C0030193,C0851121,2.0
C0030193,C0221170,36.0
C0030193,C0558489,8.0
C0030193,C0013428,5.0
C0030193,C0152447,1.0
C0030193,C0235239,2.0
C0030193,C0220870,10.0
C0030193,C0278141,17.0
C0030193,C0239725,1.0
C0030193,C0240211,3.0
C0030193,C0541976,1.0
C0030193,C0007859,21.0
C0030193,C0232431,5.0
C0030193,C0278148,7.0
C0030193,C0240717,3.0
C0030193,C0234230,23.0
C0030193,C0423736,6.0
C0030193,C0848283,3.0
C0030193,C0184567,8.0
C0030193,C0232285,2.0
C0030193,C0239377,13.0
C0030193,C0233973,1.0
C0030193,C0028643,57.0
C0030193,C1517205,14.0
C0030193,C0151830,3.0
C0030193,C0240805,2.0
C0030193,C0848290,4.0
C0030193,C0948396,1.0
C0030193,C0239783,6.0
C0030193,C0235710,6.0
C0030193,C0563278,1.0
C0030193,C0238995,2.0
C0030193,C0008035,1.0
C0030193,C0476270,1.0
C0030193,C0239667,3.0
C0030193,C0235162,2.0
C0030193,C0232487,3.0
C0030193,C0028081,9.0
C0030193,C0740396,2.0
C0030193,C0232517,3.0
C0030193,C0242030,2.0
C0030193,C0241745,4.0
C0030193,C0009193,3.0
C0030193,C0849970,2.0
C0030193,C0221100,1.0
C0030193,C0231749,22.0
C0030193,C0427008,27.0
C0030193,C0425481,4.0
C0030193,C0424489,2.0
C0030193,C0312422,5.0
C0030193,C0849959,1.0
C0030193,C0241164,1.0
C0030193,C0241057,1.0
C0030193,C0857257,1.0
C0030193,C0241039,4.0
C0030193,C0150055,45.0
C0030193,C0848168,5.0
C0030193,C0425449,3.0
C0030193,C0232492,4.0
C0030193,C0028084,18.0
C0030193,C0451633,1.0
C0030193,C0314719,3.0
C0030193,C0541887,1.0
C0030193,C0235240,3.0
C0030193,C0850630,5.0
C0030193,C0564820,6.0
C0030193,C0234229,6.0
C0030193,C0859371,1.0
C0030193,C0234255,7.0
C0030193,C0423729,1.0
C0030193,C0027498,2.0
C0030193,C0232602,1.0
C0030193,C2220048,1.0
C0030193,C0238740,10.0
C0030193,C0848332,1.0
C0030193,C0086132,1.0
C0030193,C0087169,10.0
C0030193,C0019559,13.0
C0030193,C0238656,6.0
C0030193,C0030201,1.0
C0030193,C0838224,1.0
C0030193,C0221232,1.0
C0030193,C0476289,2.0
C0030193,C0085631,12.0
C0030193,C0877716,3.0
C0030193,C0581394,2.0
C0030193,C0751295,6.0
C0030193,C0036396,19.0
C0030193,C0023218,8.0
C0030193,C0848404,1.0
C0030193,C2142181,1.0
C0030193,C0023222,26.0
C0030193,C0151825,7.0
C0030193,C0221776,1.0
C0030193,C2032420,2.0
C0030193,C0016512,17.0
C0030193,C0221785,15.0
C0030193,C0231529,1.0
C0030193,C1096717,3.0
C0030193,C0162298,1.0
C0030193,C0701824,1.0
C0030193,C0015644,8.0
C0030193,C0574002,3.0
C0030193,C0040460,11.0
C0030193,C0234251,2.0
C0030193,C0234254,3.0
C0030193,C0236000,7.0
C0030193,C0344232,4.0
C0030193,C0549263,1.0
C0030193,C0234369,5.0
C0030193,C0026837,1.0
C0030193,C1960719,1.0
C0030193,C0740418,4.0
C0030193,C0857072,1.0
C0030193,C0152029,1.0
C0030193,C0839480,2.0
C0030193,C0015468,9.0
C0030193,C0746668,2.0
C0030193,C0149738,1.0
C0030193,C0564823,5.0
C0030193,C0231772,3.0
C0030193,C0027796,4.0
C0030193,C0240958,1.0
C0030193,C0581880,1.0
C0030193,C0151786,2.0
C0030193,C0563275,2.0
C0030193,C0857177,1.0
C0030193,C1704276,8.0
C0030193,C0240382,2.0
C0030193,C2169806,2.0
C0030193,C0235004,7.0
C0030193,C0857245,1.0
C0030193,C0006625,2.0
C0030193,C0542476,1.0
C0030193,C0426396,1.0
C0030193,C0005858,1.0
C0030193,C0043144,5.0
C0030193,C0858665,2.0
C0030193,C0085636,3.0
C0030193,C0239649,3.0
C0030193,C0239266,10.0
C0030193,C0427149,1.0
C0030193,C0423636,1.0
C0030193,C0019079,1.0
C0030193,C0239836,1.0
C0030193,C0278146,9.0
C0030193,C0575090,3.0
C0030193,C0581879,2.0
C0030193,C0235524,2.0
C0030193,C0858968,1.0
C0030193,C0751559,2.0
C0030193,C0439814,1.0
C0030193,C0239589,6.0
C0030193,C0270996,1.0
C0030193,C2945698,1.0
C0030193,C0426636,1.0
C0030193,C0241705,3.0
C0030193,C0549391,1.0
C0030193,C0232849,2.0
C0030193,C2141922,2.0
C0030193,C0848633,4.0
C0030193,C0235267,3.0
C0030193,C0578687,2.0
C0030193,C0700590,1.0
C0030193,C0423571,4.0
C0030193,C0013456,10.0
C0030193,C0241165,1.0
C0030193,C0235150,3.0
C0030193,C0240327,2.0
C0030193,C0850149,3.0
C0030193,C0030196,1.0
C0030193,C0240941,3.0
C0030193,C0235234,2.0
C0030193,C0849791,1.0
C0030193,C2364135,3.0
C0030193,C0032781,1.0
C0030193,C0019825,1.0
C0030193,C0028838,1.0
C0030193,C4042866,3.0
C0030193,C1096593,1.0
C0030193,C0151827,5.0
C0030193,C0240940,1.0
C0030193,C0564821,2.0
C0030193,C3640008,2.0
C0030193,C0239833,6.0
C0030193,C2032418,1.0
C0030193,C3640014,3.0
C0030193,C0241040,2.0
C0030193,C0241426,2.0
C0030193,C0423693,4.0
C0030193,C1135120,3.0
C0030193,C0574068,8.0
C0030193,C0455770,2.0
C0030193,C0241416,2.0
C0030193,C0234245,1.0
C0030193,C3640011,1.0
C0030193,C0741396,1.0
C0030193,C0235706,3.0
C0030193,C0231710,3.0
C0030193,C0238973,2.0
C0030193,C0857233,2.0
C0030193,C0850775,1.0
C0030193,C1096446,1.0
C0030193,C0234244,1.0
C0030193,C0948786,2.0
C0030193,C0857213,1.0
C0030193,C0236040,4.0
C0030193,C0016199,3.0
C0030193,C0949445,1.0
C0030193,C0013421,1.0
C0030193,C0751725,1.0
C0030193,C2016977,2.0
C0030193,C0948094,1.0
C0030193,C3257980,2.0
C0030193,C0857030,1.0
C0030193,C0549343,2.0
C0030193,C0520962,4.0
C0030193,C0238552,1.0
C0030193,C1282310,4.0
C0030193,C0424572,1.0
C0030193,C0235716,1.0
C0030193,C0005904,2.0
C0030193,C0235031,2.0
C0030193,C0233844,1.0
C0030193,C0857160,1.0
C0030193,C0239511,2.0
C0030193,C0221758,5.0
C0030193,C0848220,1.0
C0030193,C0700153,1.0
C0030193,C0178310,1.0
C0030193,C0849640,1.0
C0030193,C0239724,1.0
C0030193,C0549248,1.0
C0030193,C0241374,3.0
C0030193,C0239832,4.0
C0030193,C0521516,1.0
C0030193,C0742339,2.0
C0030193,C0234253,2.0
C0030193,C0030552,1.0
C0030193,C0587054,2.0
C0030193,C0239772,2.0
C0030193,C0857248,1.0
C0030193,C0085635,1.0
C0030193,C0231655,1.0
C0030193,C0426484,1.0
C0030193,C2228803,1.0
C0030193,C0232854,1.0
C0030193,C0236083,2.0
C0030193,C0564822,1.0
C0030193,C0240007,1.0
C0030193,C0017672,2.0
C0030193,C0497293,1.0
C0030193,C0235160,1.0
C0030193,C0240564,1.0
C0030193,C0034642,3.0
C0030193,C0235283,1.0
C0030193,C0849911,1.0
C0030193,C0857071,1.0
C0030193,C0857062,1.0
C0030193,C0234532,1.0
C0030193,C0235318,2.0
C0030193,C0558148,2.0
C0030193,C0555975,1.0
C0030193,C0240352,1.0
C0030193,C0241050,1.0
C0030193,C0231780,1.0
C0030193,C0581297,1.0
C0030193,C0578451,1.0
C0030193,C0235002,1.0
C0030193,C0858583,2.0
C0030193,C0423572,1.0
C0030193,C0423618,1.0
C0030193,C0751409,1.0
C0030193,C0423621,1.0
C0030193,C0848338,1.0
C0030193,C0239375,1.0
C0030193,C2129647,1.0
C0030193,C0427086,2.0
C0030193,C0239739,1.0
C0030193,C0277823,2.0
C0030193,C0458118,1.0
C0030193,C0522251,2.0
C0030193,C0566948,1.0
C0030193,C2202100,5.0
C0030193,C1998435,1.0
C0030193,C0423634,1.0
C0030193,C2032146,1.0
C0030193,C0426649,1.0
C0030193,C0558920,1.0
C0030193,C0423628,1.0
C0030193,C0553713,1.0
C0030193,C0458109,1.0
C0030193,C0850758,1.0
C0030193,C0423732,1.0
C0030193,C0858722,1.0
C0030193,C0426601,1.0
C0030193,C0154729,1.0
C0030193,C0239181,1.0
C0030193,C0282005,1.0
C0030193,C2896456,1.0
C0030193,C0241727,2.0
C0030193,C0847550,1.0
C0030193,C2029681,1.0
C0030193,C2220244,1.0
C0030193,C0152031,1.0
C0030193,C0740398,1.0
C0030193,C0744648,1.0
C0030193,C0423575,1.0
C0030193,C0241044,1.0
C0030193,C0740425,2.0
C0030193,C0241237,1.0
C0030193,C0751190,1.0
C0030193,C0027066,1.0
C0030193,C0018991,1.0
C0030193,C0239451,1.0
C0030193,C0240735,1.0
C0030193,C2108719,1.0
C0030193,C0596240,1.0
C0030193,C0231753,1.0
C0030193,C2126424,1.0
C0030193,C0241394,2.0
C0030193,C0751412,1.0
C0033774,C0231617,12.0
C0033774,C1442877,13.0
C0033774,C0085624,51.0
C0033774,C0677500,5.0
C0033774,C0000737,5.0
C0033774,C0027497,11.0
C0033774,C1446787,3.0
C0033774,C2957106,1.0
C0033774,C0497406,6.0
C0033774,C0596601,1.0
C0033774,C0242429,9.0
C0033774,C0024031,2.0
C0033774,C0234233,51.0
C0033774,C0683369,12.0
C0033774,C0012833,3.0
C0033774,C0026821,5.0
C0033774,C0455270,2.0
C0033774,C0679309,1.0
C0033774,C0557875,19.0
C0033774,C0015672,15.0
C0033774,C1291077,5.0
C0033774,C0231528,11.0
C0033774,C0010200,7.0
C0033774,C0849850,2.0
C0033774,C0235309,2.0
C0033774,C0344375,1.0
C0033774,C0007939,1.0
C0033774,C0392171,5.0
C0033774,C1260880,2.0
C0033774,C0231218,29.0
C0033774,C1321898,1.0
C0033774,C0011124,1.0
C0033774,C0858708,2.0
C0033774,C0497481,2.0
C0033774,C0018834,4.0
C0033774,C0268988,1.0
C0033774,C0008031,2.0
C0033774,C0600142,2.0
C0033774,C0037763,1.0
C0033774,C0795691,1.0
C0033774,C0236082,1.0
C0033774,C0013404,5.0
C0033774,C0234238,8.0
C0033774,C0563277,1.0
C0033774,C0027769,4.0
C0033774,C0042963,3.0
C0033774,C1579838,3.0
C0033774,C0392674,2.0
C0033774,C0020175,2.0
C0033774,C0221512,7.0
C0033774,C1579931,3.0
C0033774,C0917801,4.0
C0033774,C0235108,2.0
C0033774,C0039070,6.0
C0033774,C0302539,1.0
C0033774,C0000729,1.0
C0033774,C0016382,2.0
C0033774,C0748706,1.0
C0033774,C0151908,12.0
C0033774,C0747927,1.0
C0033774,C2242996,18.0
C0033774,C0577573,2.0
C0033774,C0023380,1.0
C0033774,C0312414,2.0
C0033774,C0013395,1.0
C0033774,C0232861,2.0
C0033774,C0278145,1.0
C0033774,C0040822,5.0
C0033774,C3257803,3.0
C0033774,C0751372,2.0
C0033774,C0518214,1.0
C0033774,C0151315,1.0
C0033774,C0232292,5.0
C0033774,C0085593,3.0
C0033774,C0037088,4.0
C0033774,C0003862,10.0
C0033774,C0741585,4.0
C0033774,C0036572,4.0
C0033774,C0042256,2.0
C0033774,C0700184,2.0
C0033774,C0745411,1.0
C0033774,C0240812,1.0
C0033774,C0849852,4.0
C0033774,C0857057,5.0
C0033774,C0004604,5.0
C0033774,C0042571,1.0
C0033774,C0549299,1.0
C0033774,C0281856,2.0
C0033774,C0857027,1.0
C0033774,C0278144,1.0
C0033774,C0034886,2.0
C0033774,C0235129,3.0
C0033774,C0812426,1.0
C0033774,C0558489,2.0
C0033774,C0013428,3.0
C0033774,C0152447,2.0
C0033774,C0220870,2.0
C0033774,C0240211,2.0
C0033774,C0007859,3.0
C0033774,C0232431,1.0
C0033774,C0234230,2.0
C0033774,C0423736,2.0
C0033774,C0848283,1.0
C0033774,C0028643,5.0
C0033774,C1517205,2.0
C0033774,C0151830,1.0
C0033774,C0235710,2.0
C0033774,C0028081,5.0
C0033774,C0009193,1.0
C0033774,C0849970,1.0
C0033774,C0221100,1.0
C0033774,C0231749,1.0
C0033774,C0427008,1.0
C0033774,C0424489,1.0
C0033774,C0312422,1.0
C0033774,C0849959,1.0
C0033774,C0241164,1.0
C0033774,C0241057,2.0
C0033774,C0235678,1.0
C0033774,C0150055,2.0
C0033774,C0848168,1.0
C0033774,C0028084,4.0
C0033774,C0451633,1.0
C0033774,C0314719,2.0
C0033774,C0859371,1.0
C0033774,C2220048,1.0
C0033774,C0238740,1.0
C0033774,C0848332,2.0
C0033774,C0087169,4.0
C0033774,C0221232,8.0
C0033774,C0476289,1.0
C0033774,C0085631,3.0
C0033774,C0023218,1.0
C0033774,C0848404,2.0
C0033774,C0151825,3.0
C0033774,C0233763,1.0
C0033774,C0221776,1.0
C0033774,C0232462,1.0
C0033774,C0015644,1.0
C0033774,C0853204,1.0
C0033774,C0040460,1.0
C0033774,C0236000,1.0
C0033774,C0027796,2.0
C0033774,C0240382,1.0
C0033774,C0235004,1.0
C0033774,C0857245,1.0
C0033774,C0542476,2.0
C0033774,C0043144,1.0
C0033774,C0423006,1.0
C0033774,C0427149,1.0
C0033774,C0033775,3.0
C0033774,C0019079,1.0
C0033774,C0278146,1.0
C0033774,C0439814,1.0
C0033774,C0239589,3.0
C0033774,C0270996,1.0
C0033774,C0858709,1.0
C0033774,C0235267,1.0
C0033774,C0578687,1.0
C0033774,C0700590,1.0
C0033774,C0241165,1.0
C0033774,C0240327,1.0
C0033774,C0850149,3.0
C0033774,C0085602,1.0
C0033774,C0240941,5.0
C0033774,C0235234,2.0
C0033774,C2364135,2.0
C0033774,C0032781,1.0
C0033774,C0019825,1.0
C0033774,C0156405,1.0
C0033774,C0235706,2.0
C0033774,C0521503,1.0
C0033774,C0235290,1.0
C0033774,C0016199,1.0
C0033774,C0946092,1.0
C0033774,C0235031,1.0
C0033774,C0849640,1.0
C0033774,C0231655,1.0
C0033774,C0236083,1.0
C0033774,C0017672,1.0
C0033774,C0425485,1.0
C0033774,C0423572,1.0
C0033774,C0262397,1.0
C0033774,C0239313,1.0
C0033774,C0520963,1.0
C0033774,C0877491,1.0
C0033774,C0231706,1.0
C0033774,C0277961,1.0
C0033774,C0553713,1.0
C0033774,C0239181,1.0
C0033774,C0406671,1.0
C0033774,C0549386,1.0
C0033774,C0848720,1.0
C0033774,C0847550,1.0
C0033774,C0239451,1.0
C0033774,C0240735,1.0
C0033774,C0853813,1.0
C0033774,C0236080,1.0
C0231617,C1442877,2.0
C0231617,C0085624,8.0
C0231617,C0027497,5.0
C0231617,C0497406,3.0
C0231617,C0242429,2.0
C0231617,C0234233,7.0
C0231617,C0683369,2.0
C0231617,C0012833,2.0
C0231617,C0026821,2.0
C0231617,C0455270,2.0
C0231617,C0557875,5.0
C0231617,C0015672,5.0
C0231617,C1291077,1.0
C0231617,C0231528,1.0
C0231617,C0010200,9.0
C0231617,C0235309,2.0
C0231617,C0392171,1.0
C0231617,C0231218,4.0
C0231617,C0039591,1.0
C0231617,C0018834,1.0
C0231617,C1321587,1.0
C0231617,C0438716,1.0
C0231617,C0268988,1.0
C0231617,C0008031,3.0
C0231617,C0600142,1.0
C0231617,C0037763,1.0
C0231617,C0795691,1.0
C0231617,C0013404,4.0
C0231617,C0234238,2.0
C0231617,C0027769,2.0
C0231617,C0042963,3.0
C0231617,C0741426,1.0
C0231617,C1579838,2.0
C0231617,C0392674,5.0
C0231617,C0020175,2.0
C0231617,C0221512,1.0
C0231617,C1579931,2.0
C0231617,C0039070,2.0
C0231617,C0016204,1.0
C0231617,C2242996,1.0
C0231617,C0577573,1.0
C0231617,C0023380,1.0
C0231617,C0232861,2.0
C0231617,C0040822,5.0
C0231617,C0085593,1.0
C0231617,C0037088,3.0
C0231617,C0231807,1.0
C0231617,C0014724,1.0
C0231617,C0003862,2.0
C0231617,C0741585,1.0
C0231617,C0036572,1.0
C0231617,C0004604,3.0
C0231617,C0042571,2.0
C0231617,C0281856,1.0
C0231617,C0522067,1.0
C0231617,C0851121,1.0
C0231617,C0558489,1.0
C0231617,C0152447,1.0
C0231617,C0235239,1.0
C0231617,C0220870,2.0
C0231617,C0028643,2.0
C0231617,C1517205,1.0
C0231617,C0235710,2.0
C0231617,C0238995,1.0
C0231617,C0028081,2.0
C0231617,C0009193,1.0
C0231617,C0150055,1.0
C0231617,C0028084,2.0
C0231617,C1397014,1.0
C0231617,C0850630,1.0
C0231617,C0027498,1.0
C0231617,C0085631,1.0
C0231617,C0023222,1.0
C0231617,C0234369,1.0
C0231617,C0015468,1.0
C0231617,C0151786,1.0
C0231617,C1704276,1.0
C0231617,C0542476,1.0
C0231617,C0043144,3.0
C0231617,C0850149,1.0
C0231617,C2364135,1.0
C0231617,C1096593,1.0
C0231617,C0423693,1.0
C0231617,C3257980,1.0
C0231617,C1282310,1.0
C0231617,C0555975,1.0
C0231617,C0581297,1.0
C0231617,C0406671,1.0
C1442877,C0085624,3.0
C1442877,C0677500,1.0
C1442877,C0027497,1.0
C1442877,C1446787,1.0
C1442877,C0242429,1.0
C1442877,C0234233,2.0
C1442877,C0012833,1.0
C1442877,C0877113,1.0
C1442877,C0455270,1.0
C1442877,C0557875,2.0
C1442877,C0015672,1.0
C1442877,C1291077,1.0
C1442877,C0849850,1.0
C1442877,C0231218,1.0
C1442877,C0039591,1.0
C1442877,C0013404,1.0
C1442877,C0234238,1.0
C1442877,C0027769,1.0
C1442877,C1579838,3.0
C1442877,C0020175,1.0
C1442877,C0917801,1.0
C1442877,C0039070,2.0
C1442877,C0151908,1.0
C1442877,C0151315,1.0
C1442877,C0003862,1.0
C1442877,C0036572,2.0
C1442877,C0849852,1.0
C1442877,C0857057,1.0
C1442877,C0221170,1.0
C1442877,C0848283,1.0
C1442877,C0425449,1.0
C1442877,C0085631,1.0
C1442877,C0427149,1.0
C1442877,C0578687,1.0
C1442877,C0241165,1.0
C1442877,C0235234,1.0
C1442877,C0149651,1.0
C1442877,C0877491,1.0
C1442877,C0231706,1.0
C1442877,C0849824,1.0
C1442877,C0406671,1.0
C1442877,C0549386,1.0
C1442877,C0848720,1.0
C0085624,C0677500,9.0
C0085624,C0000737,11.0
