disease,postLink,postHeading,postContent,postTags
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/78066/genital-itching,Genital itching,I am 15 years old and I’m experiencing what I believe to be jock itch in my inner thigh area. But I have now noticed red patches have spread to the front of my scrotum and along my penis shaft. Help please???,"Chlamydia , HPV/Genital Warts , Men's Issues , Gonorrhea , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/78065/do-i-have-hpv,Do I have HPV?,"I just had a new sexual partner on Monday. On Wednesday, which was yesterday, I noticed this round pimple looking thing on the inside of one of my thighs. It also looked like it had a blood vessel. But today, it's still there and the skin all around it is red now. Is it an infected hair follicle, and I get acne between my legs all the time, or did I contract something from him?",HPV/Genital Warts
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/48984/why-s-my-cartilage-so-frail,Why's my cartilage so frail?,"First diagnosed with arthritis in my right knee at 35. Thought it was no big deal, hah! 21yrs later, over 20+ surgeries! An athlete starting at age 9. Stopped slappers whe married at 22, but, waited tables starting at 17 for over 20 yrs. NO serious injuries EVER! BUT , joints began to fail, got them replaced. Told by an orthopedist, that I have ""frail cartilage"".  Why? How? What does it mean? What can I do? My lifestyle has always been active! I'm loosing myself to this! Photo of latest surgery, 12"" incision on back for spinal fusion of 6 vertebrae! 3/29/18 I DONT WANT TO BE A COUCH POTATO!!! Help me please!","Living & Managing , Osteoarthritis"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/47375/advice-needed-for-new-hip-replacement-requirements,"Advice needed for new hip replacement ""requirements""","I am having a total hip replacement in a few weeks. The Doctors & hospital are all saying I need to go home 2 nights after surgery. I live alone. How in the heck can they expect people to go home and take care of themselves, plus drive themselves to P.T. & Dr. only a few days after surgery??? I could use advice or how others have dealt with these ""new"" regulations. I have been fighting for at least a few days of transitional care after surgery, but here are no guarantees. ---and we thought we had good healthcare in the U.S. This sounds worse than Canada or the UK!",Hip Replacement
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/78480/is-this-genital-warts,Is this genital warts ?,Very afraid I have HPV. Has looked this way for weeks.,"Women's Issues , HPV/Genital Warts"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/49638/pain-swelling-14-month-s-after-tkr,Pain/swelling 14 month's after TKR,I had my right knee done 14 months ago it's ALWAYS been stiff even though I did agressive PT for almost 3 month's then Dr took me out and put me into pool therapy it worked but never lost swelling or stiffness it's pops constantly loudly. It's been manipulated 2 times with the second making it unbearable to front rise leg lift anymore like j have NO quad strength anymore it's agonizing I've had a ton of tests with ALL saying it ok...other than ONE xray showing a void in the glued area by my inner tibia inplant but my surgeon says bone scan showed it was fine bit on bone scan my knees were glowing like the full moon. So wants me to take prednisone for inflammation but the way I look at it it's masking something NOT right...I tried a second opinion a day other surgeon told me I needed to have original surgeon fix it he said it's like a car warranty NO ONE works on other's work...I can't take anti inflammation drugs cause of digestive issue's my surgeon's fix is inflammation drug's and I don't think it's answering WHY I can NO longer do stairs or get into my car or off a normal height chair and many many other things we take for granted till you make a mistake like I did believing a Dr. would care about my quality of life ! Very frustrating I would like to have some new questions for my surgeon next Monday. I did ask for him to look into damage done to my quad muscle after he manually bent it AGAIN in December one month from having replacement for a year Help Someone,"Treatment , Knee Replacement"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/49985/just-wanting-to-know-if-anybody-has-taking-blackseed-cumin-oil-with-iv-profen,Just wanting to know if anybody has taking Blackseed cumin oil with IV Profen,I take Blackseed cumin oil for inflammation and arthritis and I want to take ibuprofen sometimes with that my doctor said it would be OK but when I was reading on it they acted like it might not be so I thought I would get a second opinion is anybody out there have any details thank you,
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/48674/hip-replacement,Hip Replacement,I had a total hip replacement about four weeks ago and the surgery went well but it is the post surgery that is so hard. I still have alot of pain and swelling and walking is difficult. I may be in to much of a hurry or to hard on myself because I think I should be walking without the help of a cane.,
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/49900/how-to-treat-osteoarthritis,How to Treat Osteoarthritis?,"Hi, I am suffering knee pain for 1 month. Before I did not any pain on my knee. I was going to medical doctor (Orthopedic Doctor) and prescribe me X-ray and pain killer. finally X-ray report is Osteoarthritis . Doctor prescribe me a medicine Tab- Carticare Max for 30 days. Actually I have no pain now but some time feel abnormal in knee joint . What I can do now? Have it treatment naturally?","Osteoarthritis , Symptoms , Treatment"
Arthritis,https://messageboards.webmd.com/health-conditions/f/arthritis/43210/ra-drug-interactions,RA Drug Interactions,"I’m writing on behalf of my mom. She has been suffering for the last 15ish years with RA, but was officially diagnosed about 7 years ago. She is getting worse by the day and is almost immobile because the doctors (her family physician and her rheumatologist) have been unable to find an RA medication that she can take along with her depression medication (an MAOI, which has a long long list of interactions). She has been on this particular medication for about 25 years and is extremely miserable and not in good state of mind without it. I can’t believe that there are not other people out there who are on MAOI types of medication and also have RA. I’m trying all of the different avenues I can to try and find some sort of medication that she may be able to take to help with her RA symptoms. I’m not sure if this is the right forum, but any info anyone might have is appreciated!!!","RA , Treatment"
