disease,postLink,postHeading,postContent
Birth Control,https://www.drugs.com/answers/depo-shot-weight-loss-again-3437349.html,Depo shot cause weight loss again?,"Sevenyears ago I was put on the Depo shot and it made me lose 20 pounds. I got off it because I lost the insurance I had at the time and it made me gain the weight back. I would like to get back on birth control since I have insurance through my job but I am nervous about it affecting me the opposite way. Does birth control usually affect people the same way as before? I was 19, I’m 26 now. "
Birth Control,https://www.drugs.com/answers/depo-shot-3-years-recent-brown-discharge-3379846.html,Depo shot for 3 years - recent brown discharge?,Ive been on the Depo shot for 3 years Now. For the last week I've had brown discharge/light blood and this has never happened before for such a long period of time.  Ive not had a proper period since being on the Depo shot so is it my body clearing itself out or should i go and get it checked out? I have stomach cramps etc so was wondering if it is just my body cleansing itself but I'm still unsure as it's been a week. I know i would usually have brown discharge after a period on no contraception but I find it odd how this has all of a sudden happened.  Please if anyone could give any advice that would be amazing :) 
Birth Control,https://www.drugs.com/answers/brown-spotting-birth-control-week-before-period-583216.html,Brown spotting on birth control one week before period?,"I am on tri sprintec and have been on it for the last year and a half. I have never had any side effects. Last month i missed a pill (lost it) and had light discharge. i got my period normally. Had unprotected sex with my bf during the period but he didn't come inside. I started my new pack normally. Also had unprotected sex twice with him, once two days ago the other a week ago. I was late taking one pill (the next morning) two days ago. Yesterday, I started with a brown discharge that I still have today. Is this normal or could I be pregnant? "
Birth Control,https://www.drugs.com/answers/trinessa-unprotected-sex-705897.html,TriNessa - When am I able to have unprotected sex?,"I started my period on a Saturday and started taking TriNessa on Sunday. My period is really light and should be done, i just would like to know how many more days i should wait so there's no chances i will become pregnant. "
Depression,https://www.drugs.com/answers/lexapro-work-teens-18-yr-daughter-started-10mg-3480867.html,Does Lexapro work in teens? My 18 yr old daughter just started 10mg. Should she continue?,
Birth Control,https://www.drugs.com/answers/many-days-nuvaring-effective-526195.html,How many days does it take for nuvaring to become effective?,I've ha my nuvaring in for 8 days and my boyfriend ejaculated in me. Am I protected? And is it safe for him to cum in me all the time ? 
Allergies,https://www.drugs.com/answers/many-hours-between-doses-benadryl-allergy-kapgels-633143.html,How many hours between doses of benadryl allergy kapgels 25 mg?,
Birth Control,https://www.drugs.com/answers/you-stop-taking-birth-control-pills-655187.html,What Happens When You Stop Taking Your Birth Control Pills?,"I was on my birth control pill (Sprintec) for two months like my doctor told me to. Then I stop because I didn't know which birth control concept to do, so my doctor told me try the BC pill first. Now that I have stopped taking the BC pill I have not been the same as far as: -Nausea -Headaches -Feeling Tired -Lower Back Pain -Moody -Bleeding/Spotting -Tender Breast  -Lower Stomach Pain "
Birth Control,https://www.drugs.com/answers/partner-dislodge-iud-intercourse-639799.html,Can my partner dislodge my iud during intercourse?,"I've been on Mirena for 6 yrs. I'm in a new relationship and am experiencing problems that I did not have with my previous partner. Sex is very uncomfortable to painful, and has caused me to bleed and feel sick. Is it possible for him to force my iud out of place? Does anyone else have this problem?Thank you in advance. "
Birth Control,https://www.drugs.com/answers/period-after-implanon-expiration-623137.html,Why havent ive had a period after Implanon expiration?,"My Implanon has been expired since July 2012 and my appointment to remove it is in January 2013, I have had a baby while on implanon 2 years ago and didnt remove it then, but since then i have not had any periods its expired for 4 months now and im not sure if i can get pregnant or why i still dont get any periods. I take a test about every month and they all come out negative. "
Birth Control,https://www.drugs.com/answers/birth-control-trinessa-starting-birth-control-579294.html,Birth control-Trinessa I am starting birth control how do I take it if I am on my period?,I don't know whether to take the outer circle or inner circle of pills when I am on my period and just starting out. 
Depression,https://www.drugs.com/answers/extreme-irritability-suicidal-thoughts-wellbutrin-3482864.html,Are extreme irritability and suicidal thoughts from Wellbutrin withdrawal normal?,I decided to stop taking Wellbutrin because it was making me extremely anxious to the point where I couldn’t leave the house. They started tapering me off of it and put me on another generic type that I hadn’t taken before. I kept feeling worse every day every time I took it and found out I was allergic to something in it and ended up in urgent care from the allergic reaction. So I had to stop taking it immediately. It has been about 3 1/2 weeks and the withdrawal has been getting more and more unbearable. I have irrational anger that won’t go away. I cry randomly and just want to throw things. And I’ve been having the worst suicidal thoughts that I’ve ever had. Is this normal of sudden withdrawal? Does it usually get worse and worse like this? 
Birth Control,https://www.drugs.com/answers/loestrin-24-fe-taking-year-periods-time-after-562003.html,Loestrin 24 Fe - could I be pregnant?,I have been taking this pill for a year now. My periods came and went on time after a few months of taking it. The last two sets i've had no period at all. We do use condoms regularly. Very few times we dont and he never goes off when we dont use one. I went to the gyno last week and i didn't voice my concern. I took several pregnancy tests last.month and all were negative. They were taken at night. My dr didnt say anything about being pregnant so i assumed i wasnt. Now i should be having my perios and again nothing. But i did have cramps last week (week before i should start) Is this normal? Should i go back to the doctor? Im kinda paranoid about being pregnant. Its not something im ready for yet. I need some answers 
