disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/are-there-any-issues-ussing-these-2-together-420965.html,Are there any issues ussing these 2 together (Zoloft & Metoprolol). Thanks?,I understand Metoprolol slows your heart rate down and 1 of the side effects can be depression. Can this be counter productive when using Zoloft? Thanks 
Blood Disorders,https://www.drugs.com/answers/is-plavix-ever-used-after-patient-has-had-blood-417424.html,Is Plavix used after patient has had blood clots in legs & lungs to treat & prevent further clots?,I have had two episodes of blood clots in both lungs and both legs. Would Plavix keep this from happening again? 
Blood Disorders,https://www.drugs.com/answers/anyone-lots-hematomas-bruises-pristiq-570682.html,Has anyone gotten lots of hematomas and bruises while on pristiq?,"I`m not taking NSAIDs. i`ve been getting bruises so easily, sometimes spontaneous and also menorrhagia. my ferritin levels have been pretty low for my entire life (last two times i checked last year it was 7 and 12 - iron levels are normal) and i had some occasional gastrointestinal bleeding episodes and epistaxis during my life but no exact cause was detected. "
Blood Disorders,https://www.drugs.com/answers/long-term-gravol-dimenhydrinate-low-whit-blood-560441.html,"Can long term use of Gravol, dimenhydrinate cause low whit blood cell count?",I cant seem to find the answer anywhere. 
Blood Disorders,https://www.drugs.com/answers/lorcet-plus-how-long-does-darvocet-stay-in-your-396132.html,Lorcet Plus - How long does Darvocet stay in your blood stream?,I had an urine test 2 weeks ago and it showed that I had Darocet in my stream. How long does Darvocet stay in the blood stream so that the next urine test it will not appear 
Blood Disorders,https://www.drugs.com/answers/anyone-blood-clot-leg-xeloda-547242.html,Has anyone had a blood clot in their leg on Xeloda?,"My fiancee was put on Oxaliplatin injection every 3 weeks while taking Xeloda twice a day for 3 weeks taking the fourth week off. He has stage 3 colon cancer that got a lymph node they didn't find to remove during surgery. He's only been on this regimen for since around the middle of March. So, when he developed the blood clot, the doc put him on Lovenox shots, and wants to proceed with the treatment as before with the shots once a day until around the middle of September. My fiancee also had a fungus come up in his mouth, and the antifungal they gave him had some horrible side effects, too. It was fluconazole. I am so frightened. Hope the side effects don't get any worse! When I read on here about Oxaliplatin, I'd wished I hadn't, but the blood clots were listed as a possible side effect of Xeloda. Oxaliplatin, he has not had a problem with, at all. Never has diarrhea, minimal nausea, and still has lots of hair. He tends to get the rare side effects of things. Anyway, I read about Xeloda first. Maybe they both cause blood clots, I forget. I was so freaked out by the first thing I saw on the list of Oxaliplatin side effects I cried. All these stats on deaths at various intervals while taking it! Horrible! And laid out in such a confusing way!  Any input from fellow patients would be very much appreciated! Thank you. "
Blood Disorders,https://www.drugs.com/answers/prescribed-quinine-for-burning-sensation-in-feet-511362.html,Prescribed quinine for burning sensation in feet at night?,Also taking coversyl tablets for blood pressure for past 2 years is it safe to go ahead with 10day course of quinine sulphate 
Blood Disorders,https://www.drugs.com/answers/can-ortho-tri-cyclen-lo-can-effect-liver-477235.html,Can ortho-tri-cyclen-lo can effect liver?,I am treated as POS for years and i am 42 years old. I am taking ortho-tri-cyclen-lo for 5 months. I was told that i have fatty liver and now the blood result shows too much enzymes. 
Blood Disorders,https://www.drugs.com/answers/is-loestrin-suppose-to-cause-major-cramps-and-463014.html,Is Loestrin suppose to cause major cramps and clotting during period?,"Just in the first month of Loestrin, worried because i got sever cramping that came along with a period of only blood clots... Is this normal? "
Blood Disorders,https://www.drugs.com/answers/how-does-it-affect-sexual-function-if-it-thins-471758.html,Etodolac -does it affect sexual function? If it thins the blood will it cause erectile dysfunction?,
Blood Disorders,https://www.drugs.com/answers/is-there-a-blood-pressure-med-that-will-not-cause-252220.html,Is there a blood pressure med that will not cause coughing or gagging? Both I have taken do?,I have tried Atacand and lisinopril for my blood pressure. Both have caused terrible coughing and gagging. I want to be able to tell my Dr about one that will not do that. 
Blood Disorders,https://www.drugs.com/answers/constantly-bleeding-after-nexplanon-implant-928248.html,Why am I constantly bleeding after nexplanon implant?,"I had it inserted the 16th of December, had no period for a week, but since then I haven't stopped bleeding. Some days it's heavy and others it's just like small amounts and usually brown blood. I'd of hoped it would of stopped by now as it's becoming a pain in the backside. If I contacted the doctors is there anything they could give me to atleast make it less frequent? Thanks for any help in advance "
Blood Disorders,https://www.drugs.com/answers/valsartan-hctz-raise-blood-sugar-695664.html,Could valsartan-hctz raise blood sugar?,
Blood Disorders,https://www.drugs.com/answers/lexapro-elevate-blood-pressure-661799.html,Has Lexapro been known to elevate blood pressure?,
Blood Disorders,https://www.drugs.com/answers/can-androgel-increase-heart-rate-466966.html,Can androgel increase heart rate?,"i started androgel a week ago. About 2 hours after applying it every morning, my diastolic blood pressure and my heart rate increases and stays that way until late in the evening... Is this something that my body will adapt to or do I need to stop using it? "
Depression,https://www.drugs.com/answers/citalopram-side-effect-memory-loss-621831.html,"Citalopram - side effect; memory loss, not sure if this is worth it?",I take 10mg daily and it helps me i have noticed the past 4months it is affecting my memory i don't have insurance anymore and Im not sure what to do. it helps me just not sure if its worth the side effect 
Blood Disorders,https://www.drugs.com/answers/taking-zoloft-eighteen-years-long-term-599929.html,I have been taking zoloft for eighteen years and I would like to no if there are any long term?,"... affects from taking it so long, I have been experianceing some memory loss at times , iv'e been taking it since i was 31 yrs old and am 50 years old now along with blood pressuer meds "
Depression,https://www.drugs.com/answers/anyone-citalopram-bupropion-together-562234.html,"Anyone one taking citalopram and bupropion together, does it help?","I've been on citalopram for six years and started just feeling numb, not as responsive emotionally as I normally would be, not to mention the sexual side effect of taking longer to ""get there"". My psychiatrist started me on bupropion SR yesterday at 150 mg. Is anyone else on this and does it help? "
Blood Disorders,https://www.drugs.com/answers/chantix-give-you-unexplained-bruising-thin-blood-651872.html,"Can Chantix give you unexplained bruising, does it thin the blood?",
Blood Disorders,https://www.drugs.com/answers/always-cold-started-taking-aggrenox-normal-blood-555862.html,I'm always so cold since I started taking aggrenox.Is that normal ?,I know blood thinners make you cold sometimes.Is this one of the blood thinners that does ? If so why does it do that ? Thanks for any answers. 
Blood Disorders,https://www.drugs.com/answers/depakote-geodon-together-gain-weight-645073.html,Will Depakote and Geodon taken together cause me to gain weight?,"I have taken Depakote in the past and gained weight. When I took Geodon previously, my blood sugar went up. I am concerned about taking the two together. "
Blood Disorders,https://www.drugs.com/answers/plavix-heard-taking-blood-thinners-work-jobs-fall-636693.html,Plavix - I've heard that when taking blood thinners one should not work in jobs where one could fall,... or be injuried? Such as construction. 
Blood Disorders,https://www.drugs.com/answers/phenylephrine-nasal-absorbed-into-blood-stream-617978.html,Is phenylephrine nasal absorbed into blood stream?,
Blood Disorders,https://www.drugs.com/answers/high-blood-sugar-side-effects-forteo-650963.html,Is high blood sugar one of the side effects of forteo?,
