disease,postLink,postHeading,postContent
Urinary Tract Infection,https://www.drugs.com/medical-answers/antibiotics-treat-uti-3121639/,,
Urinary Tract Infection,https://www.drugs.com/answers/over-counter-medication-uti-804282.html,Over the counter medication for a UTI?,
Thyroid Disease,https://www.drugs.com/answers/thyroid-disease-smoking-affect-thyroid-after-628057.html,Thyroid Disease - Does smoking have an affect on thyroid after a removal or before removal? Do you?,... recommend that we stop smoking when we have medical issues concerning the thyroid? 
Urinary Tract Infection,https://www.drugs.com/answers/rid-urinary-tract-infection-703173.html,How to get rid of a urinary tract infection ?,I don't have insurance I've heard of drinking lots of water but is there other ways I'm really getting uncomfortable :-( 
Urinary Tract Infection,https://www.drugs.com/answers/heard-tramadol-very-hard-kidneys-frequent-utis-546405.html,I have heard that Tramadol is very hard on the kidneys; I have frequent UTI's?,
Sinusitis,https://www.drugs.com/answers/done-reverse-side-effects-after-taking-levaquin-3219845.html,Is there anything that can be done to reverse the side effects after taking Levaquin?,"Have trouble walking, itching all over the body, gastric parisis, loss of balance, cornea edema, loss of energy and depression. "
Urinary Tract Infection,https://www.drugs.com/answers/urinary-tract-infection-anyone-afraid-sex-uti-3020600.html,Urinary Tract Infection - Anyone else afraid to have sex because of UTI?,"I have had so many, all after sex. Literally dozens over the past five years. I have the infections more under control now (none since November) and take nitrofurantoin as a prophylactic, but I can't shake the feelings of dread and paranoia around having sex. It is like someone tasered me every time I ate chocolate, so now I no longer want chocolate, does that make sense? My partner can get quite frustrated with me. Anyone else feel the same? Any advice on how to get over this? "
Vaginal Yeast Infection,https://www.drugs.com/answers/uti-vaginal-itching-2866064.html,Can a UTI cause vaginal itching?,"Have had painful and burning urination for a few days, treating that. The UTI symptoms are improving day by day, however, I notice that now there is vaginal itching. NO burning. NO discharge. NO odor. Just itching. Wondering if it is just irritated, a symptom of UTI's in women, or something else. "
Urinary Tract Infection,https://www.drugs.com/answers/prevent-utis-9-10-time-after-sex-3347241.html,How can I prevent UTI's? I get one 9/10 of the time after sex?,"I have been with my o/h for coming up to 3 years and about 6 months after first having sex with him i suffered from my first ever UTI. Since then I have lost count of the amount I have had. I now have serious anxiety about having sex in fear that I might end up with one as they are so painful and due to working shifts It can sometimes be days before I get an opportunity to see my doctor and get my hands on some antibiotics. I have had my water samples send off to pathology multiple times and there’s has been nothing significant come back to determine what is causing them. I am at my wits end it’s having an effect on my relationship and I am desperate to find something that will help prevent them and get back to having a regular healthy sex life. Iv tried urinating before and after sex, cleaning before and after, the way I wipe after urination, always making sure I’m lubricated enough before intercourse. Without going into too much detail I would consider my vagina to be on the tighter side and my partner is quite big is that something that could be causing the infections? If so is sex always going to result in a UTI? I had sex for the first time in over a month last night and already I’m in pain with the most recent UTI! Please help! "
Urinary Tract Infection,https://www.drugs.com/answers/bactrim-work-bladder-kidney-infections-1655250.html,Does bactrim work for bladder or kidney infections?,
Urinary Tract Infection,https://www.drugs.com/answers/long-doxycycline-work-ingested-into-body-3324330.html,How long does it take for doxycycline to work once ingested into the body... ?,
Urinary Tract Infection,https://www.drugs.com/answers/urinary-tract-infection-is-keflex-helpful-in-65115.html,Is Keflex helpful in treating a urinary tract infection?,
Vaginal Yeast Infection,https://www.drugs.com/answers/monistat-3-itchy-4-days-after-995700.html,Used Monistat 3 and still itchy 4 days after?,I took the morning after pill twice in one week(yes dumb i know). I ended up getting a yeast infection. took Monistat 3 but its still itchy. its the 4th day since I've completed Monistat 3 and I am still getting discharge i think from the suppository at least that's what i think because it smells like the suppository and i can only tell by smell because my period started. I don't know what to do? 
Vaginal Yeast Infection,https://www.drugs.com/answers/long-fluconazole-work-3366334.html,How long does it take for fluconazole to work?,I took a 150mg pill of fluconazole Tuesday morning and I got prescribed some nystatin cream and it still itches down there. And the skin is inflamed and has bumps I guess from scratching. but the inflammation it has went down some during the first day when I took the pill. I’m suppose to take a second pill next Tuesday. This has been going on for about a week. The doctor said that it’s a possibility it could be herpes too because of how inflamed it was but I haven’t been sexually active in about two months. 
Vaginal Yeast Infection,https://www.drugs.com/answers/taking-yeast-infection-treatment-monistat-1-harm-2346915.html,Will taking a yeast infection treatment like Monistat 1 harm me if I dont have a yeast infection?,I think I have a yeast infection and have been experiencing the cottage cheese looking discharge when I wipe. I used Monistat 1 tonight but I'm anxious that it might harm me if I don't actually have one. First time user. 
Vaginal Yeast Infection,https://www.drugs.com/medical-answers/fluconazole-can-you-drink-alcohol-while-using-one-146854/,,
Vaginal Yeast Infection,https://www.drugs.com/answers/monistat-1-normal-white-thick-discharge-day-3443592.html,Monistat-1 - is it normal to have white thick discharge the same day when using Monistat?,"I used Monistat a day ago to cure yeast infection but i didnt have any itching or burning. I only had white cottage cheese discharge and pain while trying to have sexual intercourse. I inserted the ovule in the afternoon and the same day i had white thick discharge. It did not look like cottage cheese, it looked like white from the ovule. Is that normal? How can i tell if it is working? I don’t know what to do? I'm just confused about this whole thing and how Monistat-1 works? "
Vaginal Yeast Infection,https://www.drugs.com/answers/diflucan-yeast-infection-safe-sex-again-2923720.html,"I took Diflucan for a yeast infection, when is it safe to have sex again?",I took the prescription two days ago and the doctor gave me one more to take four days later. My symptoms seem to have disappeared already. When is it safe to have sex again? 
Vaginal Yeast Infection,https://www.drugs.com/answers/monistat-1-itchy-discharge-day-long-789636.html,I used Monistat-1 and I still am itchy and have discharge. It's only been a day but how long will it,... How long will it take ? Do I need to go to the dr? It's my first one. 
Thyroid Disease,https://www.drugs.com/answers/thyroid-medication-working-right-544613.html,Thyroid medication not working right?,"Have found my TSH composit is 8.9! No wonder I am asleep most of the time. The dose I have been taking was stable for the past year. I have added (my list is in the profile) alprazolam .25mg twice a day, though sometimes three times for panic attacks which are now done, and citalopram 20mg once per day. Prednisone just reduced Friday to 15 from17.5 as disease is almost controlled. Fatigue has been three weeks now. Taking Levoxyl 112 mcg. But it seems they switched me to generic again. This has been going on since I filled the prescription for,90 days again about a month ago. My Endo just wrote and said it could be most anything and I will see him late may. he increased dose by 1/2 tablet once a week.  Anyone got ideas or experienced a change on how you metabolize the drug? It was the only thing that was working right. Shucks. "
