disease,postLink,postHeading,postContent
Fibromyalgia,https://www.drugs.com/answers/fibromyalgia-has-anyone-tryed-nortriptyline-for-328047.html,Fibromyalgia - Has anyone tryed Nortriptyline for Fibromyalga if so did it help you?,
Fibromyalgia,https://www.drugs.com/answers/can-lyrica-cause-a-possitive-result-for-a-drug-132732.html,Can lyrica cause a possitive result for a drug screening test on T.H.C?,"I had a severe street drug problem,I've been diagnosed with fibromyalgia so my doctor prescribed Lyrica,I also take citrolazipram for depression.I've been in a drug treatment program for about 2 months and my urine results are still coming up positive for T.H.C.I have not been using and can not explain why this is happening.But I'm consumed with this problem with trying to prove what is causing this result,so they don't look at me like i'm a liar,and I can graduate and continue to stay clean! Please any suggestions will help!!! "
Eye Conditions,https://www.drugs.com/answers/anyone-post-partum-anxiety-meds-723606.html,Anyone else out there who has post partum anxiety and cant get the meds they need?,"Going to type this and probably cry my eyes out at the same time while my baby sleeps, and my 2 year old and 5 year old are at preschool... So here it goes, had a baby 9 weeks ago, now getting severe panic attacks, SEVERE!Almost to the point of blacking out, I cant speak, think or even see, oh~! and get this, now I have a long slurred southern accent when this is happening??? ya, wtf? Anyway was prescribed Hydroxyzine 50mg 1-2 every 6 hours (a antihistamine, ya, again, wtf?) took 1 and was a zombie for 18 hours, still irritable, but a zombie, and that was just 1, imagine if I took the 8 prescribed?) Which brings me to today, went to ob/gyn office, and got a script for 25mg Zoloft... but here is the kicker, im in extreme anxiety, where is the immediate relief? where? "
Generalized Anxiety Disorder,https://www.drugs.com/answers/long-term-diazepam-safe-659035.html,Is Long term diazepam use safe?,"I am planning on taking diazepam on a daily basis as i have had enough of my anxiety (have had it for 10 years) I have read a lot of things online advising against taking benzos long term but it seems like the only effective treatment. Can someone please tell me if it is ok to take diazepam daily indefinitely? Also as i am only 23 i like to drink with my friends some weekends, i know you really shouldnt drink on diazepam and i wont. But, can you drink on it if you havent taken any that day? or would there still be too much in your system to drink any alcohol because i will be taking it everyday at 5mg morning, 5mg evening? Many Thanks "
Generalized Anxiety Disorder,https://www.drugs.com/answers/couple-beers-lexapro-3018761.html,Ok to have a couple beers while on lexapro?,"i know the packet says ""alcohol may cause drowsiness"" but i had a beer today and i feel fine.. i used to take desvenlafaxine for 2yrs(ssnri) and i drank every weekend and nothing bad happened.. surely one or two is ok here and there?? i cant imagine my life without having a beer or a wine out at dinner or on my anneversary/at a wedding etc.. just wondering what your thoughts are? (no nasty comments plz!) "
Headache,https://www.drugs.com/answers/can-the-medication-flexeril-help-with-headaches-434342.html,Can the medication Flexeril help with headaches?,They start from the neck muscles and the bones of the skull hurt when pressed on- for example: wearing a hat? 
Headache,https://www.drugs.com/answers/does-anyone-know-about-midrin-being-approved-430408.html,Does anyone know about Midrin being approved again for headache use?,"I an now able to get my Midrin, since it has been newly approved as of July, 2011. However, when it came back onto the market, it is now extremely expensive and is not covered by Medicare/Medicaid, or most other insurances. Does anyone know if the Pharmaceutical company will help with paying any portion of the expense? It is the only medicine that has ever worked for my headaches.Thanks. "
Generalized Anxiety Disorder,https://www.drugs.com/answers/escitalopram-generic-lexapro-name-brand-803736.html,Escitalopram - Generic Lexapro or name brand?,"Hi there. My doctor prescribed me generic Lexapro (escitalopram) for mild situational depression and generalized anxiety. I have read many negative reviews about the generic versus the name brand, but most of those reviews seem to come from people who switched from the name brand to generic mid-treatment and had negative side effects (possibly because the generic and name brand are not EXACTLY the same and their bodies had to readjust to the new medical formulation). Has anyone had positive results beginning their treatment on the generic (as opposed to just switching from name brand to generic)? The generic is only $7 through my insurance, and the name brand is $166! But, I am scared to take the generic if even newbies have terrible reactions. Any info is greatly appreciated!! "
Fibromyalgia,https://www.drugs.com/answers/fibro-symptoms-relation-barometric-pressure-566063.html,Fibro symptoms in relation to barometric pressure?,"Dear friends, I hope the site will allow this question to remain up! I have heard many people say their fibro seems related to weather conditons and I know I feel worse when storms are coming. Thursday, I had pain so bad, I almost took a lortab, but I have this theory that it is the barometric pressure, and not the rain. When I was hurting so badly, the barometric pressure was 30:09 and falling. Once it dropped a bit, I was better. I did NOT take the lortab, but was tempted as 2 ALEVE barely did anything for the pain.. I have been largely symptoms free for several years, but we are in storm season where I live along the gulf coast. Would anyone else be on board to track barometric pressure when they feel pain from fibro the worst. Actually pain from any conditon, even if it is NOT fibro related, can. Start tracking it. I know once it starts raining, I am usually so much better, but I really feel its the pressure change, and not the rain itself, that brings relief. Thanks, your friend, pattishan61 "
Eye Conditions,https://www.drugs.com/answers/vet-administered-single-dose-claro-ear-cat-3346535.html,My vet administered a single dose of Claro in each ear of my cat. Now has Horners syndrome left eye?,Took my cat to our local low cost Veterinary clinic. Cat had teary right eye with chronic ear itch. Doctor administered Claro in each ear and about two hours later my cat came down with Horner's syndrome in left eye. I took the cat back to the vet for a re-exam and the vet said the eye should resolve to normal but might take up to four weeks. My cat has been a bit more aggressive since the visit and tends to bite or scratch without much provocation. I looked up the med and could not find any thing for cats. The Bayer website said the med is for dogs only?  Can you tell me please what is going on? Why would a vet give am ear med to a cat that is only recommended for dogs? Im sure this triggered the Horner's syndrome in my cat. I just hope he gets better. He is a much loved member of our family. 
