disease,postLink,postHeading,postContent
Osteoarthritis,https://www.drugs.com/answers/lamisil-pills-causing-joint-pain-disturbing-814152.html,"Lamisil pills causing joint pain, disturbing dreams, insomnia and continued dizziness after 6 days??","I have been off lamisil after taking 6 250 mg pills, one a day for 6 days.  I started to notice myself feeling exhausted and dizzy after a few days and for some reason I carried on taking it. Then I noticed some joint pain on the 6th day, so I stopped taking it. The joint pain and dizziness carried on getting worse for two days and now is in my right elbow and my hands. My feet and ankles have also hurt. The most disturbing part of this is the insomnia and horrible vivid dreams the drug has caused. It is also causing me to feel anxious and depressed. I can't sleep very well and my sleep is disturbed by vivid dreams.  When will these side effects die down? This is the 4th day being off the drug. My hands aren't as bad and the dreams seem less vivid but I feel far from normal. Reality seems skewed and it know it is all down to this dangerous chemical. For anyone who is doubting this, look at the ask a patient website section on lamisil/terbinafine. Also look at this and the comment at the bottom from the user Matt_grey: "
Allergic Reactions,https://www.drugs.com/answers/sign-symptoms-allergic-reaction-disolvable-1049189.html,What are the sign and symptoms to having an allergic reaction to disolvable stitches?,
Opiate Withdrawal,https://www.drugs.com/answers/promethazine-used-for-opiate-withdrawals-485967.html,Promethazine used for opiate withdrawals?,
Opiate Withdrawal,https://www.drugs.com/answers/can-i-take-methadone-one-day-and-then-suboxen-478351.html,Can I take methadone one day and then suboxen next for herion withdraws but Im not addicted too nei?,
Opiate Withdrawal,https://www.drugs.com/answers/detox-cold-turkey-95-mg-off-methadone-only-option-245046.html,"Detox cold turkey 95 mg off methadone, only option left, so acepting this we need advice, tips help!","We have tried to get community and local drug and alcohol services to help but for some reason there is politics involved. The problem is the doctor made a huge mistake instead of finding the sorce of the pain he presumeed it was codine withdrawl (some of it was but now the person is on on 3 times a standard herion addicts dose) and it still did not stop the pain in the end topamax and sodium valprate fixed it.The codine was used in survival as all migrain meds were tried and failed, eventially about two months cocine was used outside the guidelines. It has destroyed a life of a good person who worked as a charity worker who gave his life to others after surviving cancer (lymphoma twice) He has lost friends, family, quality of life, identity, carrying stigma and judgement, living in pain and dis comfort , suicidal and this is his alternative to suicide, as to die was the last option, cold turkey was the second last option. IF THIS DOES NOT WORK HE WILL DIE. Please answer any advice at all, support, last post we had 1 response so i hope someone else care s as its us and god at the moment. Kindest Warmest Regards Richard "
Muscle Pain,https://www.drugs.com/answers/long-xarelto-into-system-start-working-put-dvt-2954796.html,How long will Xarelto take to get into your system and start working? I was just put on it for a DVT,"... in my lower leg. After reading all your comments on here, I am totally scared about being on it. I have severe calf pain at the moment and I just want to know how long until it will relieve the pain in my calf and release that clot "
Osteoarthritis,https://www.drugs.com/answers/15-mg-meloxicam-daily-7-years-safe-pain-796476.html,I have been on 15 mg meloxicam daily for about 7 years..is this safe?without it I'm in pain?,
Osteoarthritis,https://www.drugs.com/answers/metformin-naproxen-3246657.html,Can I take metformin with naproxen?,None 
Osteoarthritis,https://www.drugs.com/answers/meloxicam-cut-7-5-tablet-half-needed-basis-3047622.html,"Meloxicam - Can I cut the 7.5 tablet in half since I only use the pill on a ""as needed"" basis? I?",... have found that taking 1/2 a few houyrs prior to activity and another 1/2 shortly after diminishes the severity of pain. 
Abnormal Uterine Bleeding,https://www.drugs.com/answers/mirena-2-years-stopped-period-3-months-after-2995506.html,I have had my mirena for 2 years now and I stopped having my period about 3 months after?,"... insertion... but now all of the sudden i have had bleeding off and on since dec... i am also having other symptoms such as abdominal pain,pelvic pain,and pain during intercourse... i have seen my ob and she did a pelvic u/s which came back normal... but i am wondering if anyone has experienced this and what the turn out was "
Opiate Withdrawal,https://www.drugs.com/answers/oxycontin-has-ruined-my-life-my-doctor-was-going-189359.html,OxyContin has ruined my life. My doctor was going to prescribe Methadone for my chronic pain issues,"... (inoperable osteoarthritis in both knees, complicated by earlier fractures and rods and pins in both femurs from a car accident in 1973). But he's getting me into a pain clinic in about a month and keeping me on the oxy. Doc says he doesn't know why I'm having withdrawals, even though he is taking me down from 240 mg. slowly. He's kept me at 200 mg. but says he's going to decrease it on my refill.  But I might not even be able to get to refill as I can't stand the withdrawals every day and every night and have taken more than I should, or earlier than every eight hours. Sorry to go on and on but if anyone has some helpful information, I know they'll need information.  I'm freaked out, needless to say, that I'm going to be in withdrawals, should I even be able to get a refill until the pain clinic will see me in about a month. I'm trying so hard to hang on and just push the edges when I get to panic attack zone. I'm only several pills short and have cut them to make them last as long as I can. But it's still a day or two short. I'm so confused now and the anxiety gets in the way of thinking straight. I was under the care of an addiction doctor (apparently not a good one as he put me on Suboxone after six year of tramadol began to cause mental disorientation and manic highs. But Suboxone made my mouth break out in sores and turn bright red and, to make more crude details to a minimum, he put me on 60 mg. of Oxicodone twice a day, reluctantly. Turns out he was ill with lung cancer and died four months later after increasing my dose to 240 mg. When my primary doc took over prescribing, he suggested that we switch to OxyCodone and wanted me to visit a pain clinic. Soon, the pain clinic I chose told him I was on an huge amount of medication that was very dangerous so he started tapering me. He dropped from 80/80/80mg. a day to 80/80/60 the first month, then to 80/60/60 mg. By then the discomfort from the reduction became withdrawals. I am an addict. I know without a doubt that I'm a full blown addict. I've talked to a treatment center but they use Suboxone and said they couldn't help me. I talked to the methadone clinic and they said they couldn't help me (because of the chronic pain part). I feel like I'm out of options and that an unthinkable ending is now thinkable. But I know many lives would be forever affected, especially my two grown children, and that it's the most selfish act. I know, I know, but please God, I pray so many times a day, show me a way so I can come home to You in your time, not mine. Twelve step meetings have taught me a lot but it's most AA and not NA that have meeting around here. Thank you for reading this. I forgot to add that I'm 63 and have Hep C and a bad thyroid (OK under treatment). Thank you for anyone with even a ""hang in there"" to say. God is watching us all and can do miracles, but it's not a great deal of help when I'm sick. I've been a little sick so long that I feel like there's no reserves left. And even though I know God is the answer (in my brain), my heart can't make the spiritual connection when I pray. But like Mother Theresa, who had a crisis of faith for most of her life, I believe. May God bless us all. Thank you God for this moment when I can sit here and and that I can write this. Kathy "
